,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
AMGN,0.4412975,0.45223250000000004,0.3806435,0.4234025,0.51631,0.4577725,0.9181565,0.6767734999999999,0.9337805,0.728229,0.566484,0.6770499999999999,0.8482125,0.49829999999999997,,0.5203065,0.86133,0.4771535,0.6283350000000001,0.5866629999999999,0.448407,0.485409,0.44575699999999996,0.444373,0.656637,0.6751955000000001,0.403498,0.620511,0.484284,0.3663335,0.4390215,0.481608,,0.668987,0.7349775,0.750402,0.491342,0.7321215000000001,0.6989775,0.4394585,0.612943,1.1678005,0.7115374999999999,0.856171
AMP,0.32283550000000005,0.2821585,0.24055100000000001,0.23065249999999998,0.2763235,0.246357,0.212533,0.2468675,0.3307755,0.274632,0.261274,0.265569,0.295828,0.2685475,,0.2447665,0.222817,0.298739,0.27931399999999995,0.35863350000000005,0.32549799999999995,0.289096,0.264091,0.3204895,0.2768815,0.6801284999999999,0.4249325,0.472565,0.43718999999999997,0.2871375,,0.2712585,0.430708,0.3927435,0.3701495,0.39736099999999996,0.31622,0.31296500000000005,0.26186149999999997,0.3361995,0.24527100000000002,0.268455,0.3022235,0.304031
AAL,0.6141475000000001,0.696263,0.641355,0.8758075,0.688107,0.7812655,0.8876715,0.8641795,1.265574,0.879848,1.0334530000000002,0.60785,0.791825,0.520458,0.9122935,0.655512,0.7385425000000001,0.7843335,,1.299,1.10022,1.104727,0.7760009999999999,0.8410435,,1.7874789999999998,1.41304,0.857479,1.3721679999999998,1.0520805,0.802764,0.6941525,1.1092724999999999,1.064294,1.0936625000000002,1.0042385,0.9041945,0.859979,0.836295,0.9341090000000001,0.9192644999999999,1.058835,1.3490395,1.2666445
AMT,0.328177,0.33473200000000003,0.29321200000000003,0.4097305,,0.4119245,0.367961,,,0.528641,0.36740249999999997,0.378101,0.1841585,0.3610215,0.36800900000000003,0.27415049999999996,0.32007050000000004,0.33071649999999997,0.305334,0.381589,0.333177,0.56462,0.3429945,0.484598,0.417619,,0.4285975,0.5298145000000001,0.46658750000000004,0.4067415,0.421797,0.391292,0.3355555,0.33070350000000004,0.270621,0.3959865,0.30965750000000003,0.29676199999999997,0.28698599999999996,0.340573,0.3206205,0.304775,0.300546,0.336469
AMZN,,,,,1.8948990000000001,1.7963930000000001,2.3046035,2.2438225000000003,2.026075,1.937862,1.6103290000000001,1.37449,1.126072,1.015881,0.9829364999999999,0.9319725000000001,1.448547,1.301693,1.3717389999999998,1.4716515000000001,1.301029,0.9257385,,0.9736805,0.8663485,1.3384740000000002,1.250499,1.1492005,0.7011015,0.9381079999999999,0.681248,0.884571,2.005345,1.5082705,1.50915,2.4449375,2.195051,1.781245,1.5925025,1.83845,,1.2348665,1.704193,1.6200955000000001
ANF,1.3872815,1.605904,1.184799,1.2418084999999999,1.7473885,1.60255,1.7761434999999999,2.790361,1.6589455000000002,1.6807075,1.364813,2.7604175,,,,,1.8722794999999999,3.01311,2.047408,2.5126150000000003,1.9018510000000002,1.8181349999999998,2.6917825,1.7281735,,,,1.3631395,1.21638,1.4642335000000002,1.8247155,1.331349,1.655527,2.1189685000000003,,,1.5792355,1.8952165,1.7170545000000002,1.7027040000000002,2.350117,1.770216,1.80938,1.6613975
APA,0.485013,0.4551375,0.394832,,0.5516654999999999,0.5239039999999999,0.805118,0.6328075,0.7942454999999999,0.6880664999999999,0.5972725,0.6261865,0.5032575,0.546074,0.543152,0.6044940000000001,0.735679,0.7115305000000001,0.7603695,0.7949795,0.7772275,0.7254605000000001,0.836544,1.0553455,1.1900655,1.7253785,1.5464485,1.4970215,1.2497880000000001,,0.8603715000000001,0.7991330000000001,,0.9085235,0.928221,0.848649,0.849091,0.9213279999999999,0.7921245,0.882981,0.8443735,0.7965455,0.7573894999999999,0.9717045
APC,0.49328550000000004,0.43718650000000003,,0.6425235,0.5895254999999999,0.400884,0.580625,0.594086,1.037994,0.6576595000000001,0.553446,0.5142975,0.444419,0.410913,0.4863855,0.46195050000000004,0.705748,0.543487,0.501648,0.727013,0.6790944999999999,0.416983,,,,,,,,,,,,,,,,,,,,,,
APD,0.2711245,0.25398600000000005,0.2518435,0.292181,0.27380899999999997,0.24706899999999998,0.308852,0.4070765,0.29511350000000003,0.2503465,0.2357535,,0.228236,0.2304275,0.23843,0.177979,0.2227635,0.23279,,0.3181655,0.26968099999999995,0.22121849999999998,0.245244,0.306929,0.20902199999999999,0.42827499999999996,0.29867900000000003,0.33950749999999996,0.3228515,0.2533485,0.257243,0.2717085,0.2907035,0.350362,0.288599,0.35044,0.2907685,0.342993,0.3154245,0.359696,0.385657,0.412209,0.42501999999999995,0.465615
THRM,,,0.7229045000000001,0.58362,0.569742,,0.5939015000000001,,,0.441202,0.4743635,0.489419,,0.4722035,0.4334465,0.4517105,,0.399675,,,0.403064,0.517316,0.4649995,0.483906,,,0.480182,0.5070945,,,,,,,,,,,,,,,,
ARW,0.32890949999999997,0.363556,0.2680985,0.2675205,0.2987195,0.284526,0.308511,0.335171,0.396192,0.3482985,0.2918005,0.355858,,0.311373,0.2965155,0.293894,,0.323666,0.2923275,0.4088315,,0.340407,0.313171,0.321498,0.33596000000000004,,0.40325,0.400705,,0.3120305,0.3075855,0.28571250000000004,0.3414025,,,,,,0.417562,0.360575,,,0.3072325,
ARWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASH,0.337899,0.32988799999999996,,0.28342100000000003,0.223358,0.24411700000000003,0.2236085,0.31092699999999995,0.311775,0.1720215,0.2243975,0.358302,0.2486195,,0.28251000000000004,,0.451813,0.31093099999999996,0.26681900000000003,0.422589,0.4239445,0.3156665,0.30185249999999997,0.242393,0.253191,0.5338620000000001,0.3583865,0.4519145,0.36120850000000004,0.2783675,,,,0.342768,0.3165,0.45146850000000005,0.2793095,,,0.4365155,0.350268,0.35100549999999997,,
ASML,,0.5029005,0.502675,,0.31262049999999997,0.642965,,0.751002,0.3915515,0.273925,,0.606758,0.48607049999999996,0.508776,0.5623039999999999,0.480379,0.5728314999999999,0.5777935,0.276095,0.6912164999999999,,0.6958925,0.25062,0.6065564999999999,0.273355,,0.678005,0.587496,0.549382,0.5128235,,0.5214015000000001,0.781092,,0.683205,0.828489,0.601363,,0.5877395000000001,0.617786,0.624127,0.831151,0.876674,
AGO,0.423272,,0.46650400000000003,0.39291,0.38785400000000003,0.41586449999999997,0.45547150000000003,0.3976445,0.339595,0.32610150000000004,,0.3002495,0.260734,0.26697400000000004,0.25917500000000004,0.31938350000000004,0.3537085,0.3054615,0.23070400000000002,0.311342,0.251537,0.33172599999999997,,0.30160549999999997,,0.6720225,0.610914,0.5359725,,,0.3447865,,,0.4433465,0.30721600000000004,0.4520295,0.3700735,,0.379842,0.3800565,0.3246055,0.40498100000000004,,0.6787645
A,0.4173745,0.579121,0.6607864999999999,0.521228,,0.2319485,0.52211,0.64342,0.6235935,0.568829,0.688439,0.6611175,0.5314695,0.24316949999999998,0.591331,0.26715,0.5704260000000001,0.569714,0.9293855,0.3368015,0.32587049999999995,0.6380205,1.1971875,0.2851665,0.604406,0.367066,0.656911,0.3419765,0.5961905000000001,0.255475,0.565218,0.3351015,0.372774,0.424744,0.570119,0.3474415,0.369566,0.33451600000000004,0.7392875,0.38426,0.389621,0.3405095,0.3371615,0.3805805
AAWW,,,,,0.493676,0.4448855,0.45582849999999997,0.527207,,,0.570279,0.5839945,0.439587,0.460494,0.49203600000000003,0.6431675,0.5229505,,0.528322,0.6290795,,0.552088,0.623556,,,,0.7275285,0.701295,2.1183845,0.5508355,0.5373315,0.675324,1.3752885,,,,,,,,,,,
ATHM,,,,,0.6144155,0.8245169999999999,0.6985915,0.7233715000000001,1.2468175,0.487904,0.8729374999999999,0.6862505000000001,0.468738,0.572526,0.711281,0.700545,0.7934685,0.723456,0.6342455,1.047412,0.6123540000000001,0.684419,0.6717245000000001,0.5946135,1.0147869999999999,0.5997969999999999,0.5634015,0.5446234999999999,0.7774945,0.423684,0.658677,,,0.7285440000000001,0.6627395,0.7073395,,,0.4740625,,,,,
ATHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRPT,3.036195,,,,,,,,,,,,1.436022,,,1.578806,,,1.312134,,,0.9287759999999999,,2.1598355,1.065226,,,,,,,0.9878255,,,,,1.0421075000000002,1.0548925,1.0630760000000001,1.4707759999999999,1.2760695,,1.8452410000000001,
ATVI,1.2967155,0.8554405,0.851045,0.9757095,1.890349,0.934717,0.7231455,0.845871,2.5405165,1.7054315,1.5110655,1.288897,1.7044005,1.2521265000000001,1.693762,1.356875,,,1.2209945000000002,1.6534010000000001,1.4679760000000002,1.721537,1.6830515,1.5503935,1.326565,0.924304,1.173496,1.2347489999999999,1.0325355,0.7635535,0.7730155000000001,0.8800715,,0.259142,0.343753,0.5110615000000001,,,,,,,,
AVT,,0.27244,0.38651,0.29002649999999996,0.278795,0.269906,0.300086,0.299298,0.34225,0.27911949999999996,0.3431365,0.27124000000000004,0.243472,0.23411949999999998,0.32908000000000004,0.2711295,0.270046,0.2830505,0.31144950000000005,,0.315899,0.294399,0.4123465,0.363192,0.283563,,0.49087499999999995,0.494827,0.44762599999999997,0.32266649999999997,0.30196199999999995,0.30715000000000003,0.372867,0.389866,0.48961350000000003,0.40224899999999997,0.3323175,0.334827,0.7433505,0.4056405,0.34788600000000003,0.356136,,0.3772305
AXL,0.4541965,0.3802275,0.4152135,0.3682875,0.277336,0.32118199999999997,0.38080749999999997,0.3574005,,0.5055095000000001,0.44603349999999997,0.513945,0.6402765,0.512396,0.502793,0.5839924999999999,1.751389,0.5695435,0.512022,0.6481025,1.69029,0.6779085,0.745324,,1.0582815,,,,1.0039790000000002,,0.6262004999999999,0.703453,,,,,,,0.6925695000000001,,,,,
AXP,,0.3894685,0.35802599999999996,0.4335865,0.44531149999999997,0.617796,0.454372,0.5410945,0.8983175,0.7266505,0.669485,0.6667780000000001,0.9523174999999999,0.6074474999999999,0.5552984999999999,0.5369775,0.8430335,0.5988055,0.5786355,0.8533405000000001,0.9843090000000001,0.668666,0.6011234999999999,0.637313,0.599834,1.0857765000000001,0.774979,0.752339,0.5165535,0.6964635,0.6183259999999999,0.682624,0.6143149999999999,1.0597805,0.993644,0.9647505000000001,0.8439075,0.6315815,0.8667235,0.928259,0.9799534999999999,1.2027815,1.06565,1.1608114999999999
AYI,,0.43874599999999997,0.4653375,,0.468665,0.4667525,,0.639869,0.7039785000000001,0.4475595,,0.461888,0.435315,0.5305475,,0.538339,0.640173,0.5722315,0.5451625,0.541971,0.804751,0.5243165000000001,0.462159,0.560156,0.618352,0.650699,,0.695474,0.5497335,0.525018,,0.6897465,0.5814845,0.561067,,0.551695,0.514148,0.431681,,0.474742,0.47931599999999996,0.393953,0.5126805,
BA,0.4589205,0.421265,0.350588,0.3741225,0.4309465,0.4457565,0.421397,0.435202,0.5232559999999999,0.540691,0.430668,0.522602,0.393583,0.421918,,0.5385495,0.632611,0.7231075,0.5005175,0.7336585,0.5889915,0.5862845,0.4612395,0.6403274999999999,0.5539940000000001,1.2124705,0.8786615,0.7462795,0.6830780000000001,0.511682,0.48941799999999996,0.5926875,0.7995695,0.834347,0.7731125000000001,0.6869265,0.6215299999999999,0.590722,,0.6895015,0.6465725,0.6992860000000001,0.7044845,0.7519475
